compound_encoded,TyreLife,tyre_life_norm,LapNumber,lapnumber_norm,StintNumber,LapTimeSeconds,Race,Driver
2,19.0,0.8947363711913836,30.0,0.5660377358490566,2,83.177,Monza,RUS
2,20.0,0.9473679224379356,31.0,0.5849056603773585,2,85.331,Monza,RUS
2,21.0,0.9999994736844876,32.0,0.6037735849056604,2,83.542,Monza,RUS
2,2.0,0.0,35.0,0.660377358490566,3,82.944,Monza,RUS
2,3.0,0.055555524691375174,36.0,0.6792452830188679,3,83.333,Monza,RUS
2,4.0,0.11111104938275035,37.0,0.6981132075471698,3,83.158,Monza,RUS
2,5.0,0.16666657407412552,38.0,0.7169811320754716,3,85.166,Monza,RUS
2,6.0,0.2222220987655007,39.0,0.7358490566037735,3,83.142,Monza,RUS
2,7.0,0.27777762345687584,40.0,0.7547169811320755,3,82.886,Monza,RUS
2,8.0,0.33333314814825105,41.0,0.7735849056603774,3,84.039,Monza,RUS
2,9.0,0.3888886728396262,42.0,0.7924528301886793,3,82.799,Monza,RUS
